temp,wind,rain,humidity,cloud,pressure,viscosity
0.0110524,0.012894467,0,0.069077499,0.017499633,0.938532958,0.0027631
0.011416647,0.013319422,0,0.071354046,0.018076358,0.969463645,0.002854162
0.012634793,0.008423196,0.00084232,0.07496644,0.084231955,0.854954346,0.002526959
0.013534576,0.009023051,0.000902305,0.080305151,0.090230506,0.915839639,0.002706915
0.013820976,0.009213984,0.000921398,0.082004458,0.09213984,0.935219377,0.002764195
0.014394224,0.009596149,0.000959615,0.08540573,0.095961495,0.97400917,0.002878845
0.013435909,0.008957273,0.000895727,0.079719726,0.089572726,0.909163166,0.002687182
0.014646945,0.00976463,0.000976463,0.086905209,0.097646302,0.991109968,0.002929389
0.014248725,0.00949915,0.000949915,0.084542436,0.094991501,0.964163739,0.002849745
0.014115245,0.009410163,0.000941016,0.083750454,0.094101633,0.95513158,0.002823049
0.021142119,0.012685271,0.000845685,0.071037519,0.048204031,0.856678655,0.002537054
0.022663423,0.013598054,0.000906537,0.076149102,0.051672605,0.918321914,0.002719611
0.024441313,0.014664788,0.000977653,0.082122813,0.055726195,0.990362019,0.002932958
0.023643655,0.014186193,0.000945746,0.079442682,0.053907534,0.958040914,0.002837239
0.02448657,0.014691942,0.000979463,0.082274874,0.055829379,0.992195802,0.002938388
0.023876265,0.014325759,0.000955051,0.080224249,0.054437883,0.967466245,0.002865152
0.019715422,0.019715422,0,0.060085097,0.008449467,0.961361546,0.002816489
0.01890631,0.01890631,0,0.057619229,0.008102704,0.921907668,0.002700901
0.017656086,0.017656086,0,0.053809025,0.007566894,0.860944398,0.002522298
0.020374939,0.020374939,0,0.062095051,0.008732117,0.993520821,0.002910706
0.019910195,0.019910195,0,0.06067869,0.008532941,0.970859034,0.002844314
0.02177257,0.013252869,0,0.042598507,0,0.961779619,0.0028399
0.020865036,0.012700457,0,0.040822897,0,0.921690294,0.002721526
0.019466215,0.011849,0,0.038086072,0,0.859898868,0.002539071
0.022513688,0.013703984,0,0.04404852,0,0.994517702,0.002936568
0.021991311,0.013386015,0,0.043026478,0,0.971442252,0.002868432
0.031916561,0.005471411,0,0.022797544,0.004559509,0.921020773,0.002735705
0.033201719,0.005691723,0,0.023715514,0.004743103,0.958106749,0.002845862
0.03334593,0.005716445,0,0.023818522,0.004763704,0.962268279,0.002858223
0.034120676,0.005849259,0,0.024371912,0.004874382,0.984625233,0.002924629
0.03447894,0.005910675,0,0.024627814,0.004925563,0.994963701,0.002955338
0.034620041,0.005934864,0,0.024728601,0.00494572,0.999035468,0.002967432
0.023800636,0.007650204,0,0.032300863,0.002550068,0.857672909,0.002550068
0.025570573,0.008219113,0,0.03470292,0.002739704,0.921453846,0.002739704
0.026572009,0.008541003,0,0.036062012,0.002847001,0.957541328,0.002847001
0.02730846,0.008777719,0,0.037061481,0.002925906,0.984079849,0.002925906
0.027596182,0.008870201,0,0.037451961,0.002956734,0.99444813,0.002956734
0.026697918,0.008581474,0,0.036232889,0.002860491,0.962078545,0.002860491
0.025604637,0.007681391,0,0.046941834,0.020483709,0.858608821,0.002560464
0.027467178,0.008240153,0,0.050356493,0.021973742,0.921066033,0.002746718
0.028529235,0.008558771,0,0.052303598,0.022823388,0.956680356,0.002852924
0.029210674,0.008763202,0,0.053552903,0.023368539,0.979531273,0.002921067
0.029634758,0.008890427,0,0.054330389,0.023707806,0.993752215,0.002963476
0.028683282,0.008604985,0,0.052586018,0.022946626,0.961846066,0.002868328
0.019462898,0.012693195,0,0.07108189,0.032156093,0.852982679,0.002538639
0.020933064,0.013651998,0,0.076451189,0.034585062,0.917414267,0.0027304
0.021350796,0.013924432,0,0.07797682,0.035275228,0.935721845,0.002784886
0.020733704,0.013521981,0,0.075723091,0.034255684,0.908677098,0.002704396
0.02206398,0.014389552,0,0.080581494,0.036453533,0.966977923,0.00287791
0.020933332,0.013652173,0,0.079182605,0.027304347,0.917426046,0.002730435
0.019463114,0.012693336,0,0.073621346,0.025386671,0.852992147,0.002538667
0.021351081,0.013924618,0,0.080762786,0.027849236,0.935734344,0.002784924
0.020733965,0.013522151,0,0.078428476,0.027044302,0.908688544,0.00270443
0.022064295,0.014389758,0,0.083460595,0.028779515,0.966991717,0.002877952
0.023703107,0.01947041,0.001693079,0.062643927,0.039787359,0.85246533,0.002539619
0.025512286,0.02095652,0.001822306,0.067425327,0.042824194,0.917531136,0.002733459
0.02599804,0.021355533,0.001857003,0.068709106,0.043639567,0.935000942,0.002785504
0.02278999,0.012661106,0,0.06836997,0.050644422,0.852514437,0.002532221
0.024518174,0.013621208,0,0.073554522,0.054484831,0.917161319,0.002724242
0.024981767,0.01387876,0,0.074945302,0.055515039,0.934503151,0.002775752
0.026569942,0.014761079,0,0.079709826,0.059044316,0.993912648,0.002952216
0.024275446,0.013486359,0,0.072826339,0.053945436,0.908081507,0.002697272
0.023656642,0.017742482,0,0.060831366,0.038019604,0.853328888,0.00253464
0.025454375,0.019090782,0,0.065454108,0.040908818,0.918175686,0.002727255
0.025936767,0.019452575,0,0.066694542,0.041684089,0.93557622,0.002778939
0.026595695,0.019946771,0,0.06838893,0.042743081,0.959344707,0.002849539
0.02520183,0.018901373,0,0.064804706,0.040502941,0.909066012,0.002700196
0.027376055,0.020532041,0,0.07039557,0.043997231,0.987493407,0.002933149
0.024536488,0.023627729,0,0.070883187,0.004543794,0.91784639,0.002726276
0.022830079,0.021984521,0,0.065953562,0.004227792,0.854014075,0.002536675
0.025034609,0.024107401,0,0.072322204,0.004636039,0.936479826,0.002781623
0.024316297,0.023415693,0,0.07024708,0.004503018,0.909609625,0.002701811
0.025563596,0.024616796,0,0.073850388,0.004733999,0.956267847,0.0028404
0.025861707,0.024903866,0,0.074711599,0.004789205,0.967419428,0.002873523
0.022858296,0.022858296,0,0.066881682,0.016932071,0.853376401,0.002539811
0.026580556,0.026580556,0,0.077772739,0.019689301,0.992340767,0.002953395
0.0243504,0.0243504,0,0.071247466,0.018037333,0.909081596,0.0027056
0.025071829,0.025071829,0,0.073358315,0.018571725,0.936014961,0.002785759
0.025902746,0.025902746,0,0.075789516,0.019187219,0.967035851,0.002878083
0.022795832,0.010131481,0,0.070076076,0.057411725,0.851888687,0.00253287
0.024273814,0.010788362,0,0.074619501,0.061134049,0.907121406,0.00269709
0.026496754,0.011776335,0,0.081452984,0.066732565,0.990193502,0.002944084
0.024975395,0.011100176,0,0.076776215,0.062900996,0.933339775,0.002775044
0.025828017,0.011479119,0,0.079397238,0.06504834,0.965202572,0.00286978
0.02562203,0.011387569,0,0.078764017,0.064529556,0.957504742,0.002846892
0.026365434,0.011717971,0,0.081049298,0.066401835,0.985286048,0.002929493
0.022790626,0.010129167,0,0.070060072,0.029543404,0.853382325,0.002532292
0.024267528,0.010785568,0,0.074600179,0.031457907,0.908684106,0.002696392
0.024968549,0.011097133,0,0.076755169,0.032366638,0.934933446,0.002774283
0.026241235,0.011662771,0,0.080667501,0.034016416,0.982588476,0.002915693
0.025820446,0.011475754,0,0.079373963,0.033470948,0.966832248,0.002868938
0.02635738,0.011714391,0,0.08102454,0.034166975,0.98693747,0.002928598
0.025614638,0.011384284,0,0.078741294,0.03320416,0.959125886,0.002846071
0.022899077,0.016114166,0.000848114,0.052583066,0.005936798,0.854050774,0.002544342
0.024392823,0.01716532,0.000903438,0.056013149,0.006324065,0.909761955,0.002710314
0.025117474,0.01767526,0.000930277,0.057677163,0.006511938,0.936788754,0.00279083
0.026394896,0.018574186,0.000977589,0.060610502,0.006843121,0.984431859,0.002932766
0.02627103,0.018487021,0.000973001,0.060326069,0.006811008,0.979812113,0.002919003
0.026502956,0.018650228,0.000981591,0.06085864,0.006871137,0.988462098,0.002944773
0.021249823,0.003399972,0.003399972,0.069699419,0.027199773,0.856792858,0.001699986
0.022812562,0.00365001,0.00365001,0.074825202,0.029200079,0.91980248,0.001825005
0.023251479,0.003720237,0.003720237,0.076264852,0.029761893,0.937499643,0.001860118
0.022577642,0.003612423,0.003612423,0.074054665,0.028899382,0.910330521,0.001806211
0.023993553,0.003838968,0.003838968,0.078698853,0.030711748,0.967420046,0.001919484
0.024480384,0.003916861,0.003916861,0.080295659,0.031334891,0.987049076,0.001958431
0.020370725,0,0.018673164,0.077238997,0.046682911,0.855570433,0.00084878
0.02186406,0,0.020042055,0.082901229,0.050105138,0.918290533,0.000911003
0.022283307,0,0.020426365,0.084490872,0.051065912,0.935898889,0.000928471
0.021639636,0,0.019836333,0.082050288,0.049590833,0.90886473,0.000901652
0.023456699,0,0.021501974,0.088939985,0.053754936,0.985181377,0.000977362
0.022857199,0,0.020952432,0.08666688,0.052381081,0.96000236,0.000952383
0.022991938,0,0.021075943,0.087177763,0.052689857,0.965661376,0.000957997
0.022884584,0.005085463,0.003390309,0.066958599,0.031360357,0.857748129,0.001695154
0.024560706,0.005457935,0.003638623,0.071862807,0.033657264,0.920571653,0.001819312
0.025034331,0.005563185,0.00370879,0.073248597,0.034306305,0.938323804,0.001854395
0.024312486,0.005402775,0.00360185,0.071136533,0.03331711,0.911267988,0.001800925
0.025818596,0.005737466,0.003824977,0.075543298,0.035381038,0.967719213,0.001912489
0.026362286,0.005858286,0.003905524,0.077134097,0.036126096,0.988097543,0.001952762
0.02944677,0.014723385,0,0.022085077,0.001840423,0.921131761,0.002760635
0.027388663,0.013694332,0,0.020541498,0.001711791,0.856751627,0.002567687
0.03004024,0.01502012,0,0.02253018,0.001877515,0.939696269,0.002816273
0.031381336,0.015690668,0,0.023536002,0.001961333,0.981647403,0.002942
0.030802813,0.015401406,0,0.023102109,0.001925176,0.963550481,0.002887764
0.029176719,0.014588359,0,0.021882539,0.001823545,0.912684231,0.002735317
0.031627268,0.015813634,0,0.023720451,0.001976704,0.989340481,0.002965056
0.017231619,0.0099762,0.001813855,0.054415639,0.004534637,0.922345074,0.002720782
0.017572385,0.010173486,0.001849725,0.055491743,0.004624312,0.940585043,0.002774587
0.017080063,0.009888457,0.001797901,0.053937041,0.004494753,0.914232843,0.002696852
0.016059841,0.009297803,0.00169051,0.050715287,0.004226274,0.859624119,0.002535764
0.018332745,0.010613694,0.001929763,0.057892879,0.004824407,0.981284296,0.002894644
0.018470515,0.010693456,0.001944265,0.058327942,0.004860662,0.988658615,0.002916397
0.02611043,0.022380368,0,0.057815951,0.010257669,0.939042951,0.002797546
0.025601514,0.021944155,0,0.056689067,0.010057738,0.920740174,0.002743019
0.023830496,0.02042614,0,0.052767528,0.009361981,0.857046784,0.002553267
0.025366935,0.021743087,0,0.056169642,0.009965582,0.912303704,0.002717886
0.027671575,0.023718493,0,0.061272773,0.010870976,0.995188429,0.002964812
0.021200229,0.007373993,0.000921749,0.075583424,0.083879166,0.935575311,0.002765247
0.020800107,0.00723482,0.000904352,0.074156903,0.082296076,0.917917766,0.002713057
0.019388388,0.006743787,0.000842973,0.069123819,0.07671058,0.855618003,0.00252892
0.020612155,0.007169445,0.000896181,0.073486815,0.081552441,0.909623376,0.002688542
0.021873887,0.007608308,0.000951039,0.077985161,0.086544508,0.965304132,0.002853116
0.015077522,0.014135176,0,0.059367741,0.060310086,0.962134347,0.002827035
0.014437492,0.013535149,0,0.056847624,0.057749967,0.921292448,0.00270703
0.014715841,0.013796101,0,0.057943626,0.058863366,0.939054632,0.00275922
0.013462516,0.012621109,0,0.053008658,0.053850065,0.859076823,0.002524222
0.01516734,0.014219382,0,0.059721403,0.060669361,0.967865905,0.002843876
0.014305231,0.013411154,0,0.056326846,0.057220923,0.912852531,0.002682231
0.023789287,0.000849617,0.000849617,0.067119775,0.010195409,0.858113574,0.002548852
0.025551103,0.000912539,0.000912539,0.072090613,0.010950473,0.921664793,0.002737618
0.025274675,0.000902667,0.000902667,0.07131069,0.010832004,0.911693636,0.002708001
0.026030544,0.000929662,0.000929662,0.07344332,0.011155947,0.938958904,0.002788987
0.027143069,0.000969395,0.000969395,0.07658223,0.011632744,0.97908927,0.002908186
0.026595462,0.000949838,0.000949838,0.075037197,0.011398055,0.959336313,0.002849514
0.022723163,0.00272678,0.000908927,0.080894461,0.06816949,0.918924719,0.00272678
0.021170309,0.002540437,0.000846812,0.075366299,0.063510926,0.856127282,0.002540437
0.023142296,0.002777075,0.000925692,0.082386573,0.069426887,0.935874438,0.002777075
0.024131639,0.002895797,0.000965266,0.085908635,0.072394917,0.975883487,0.002895797
0.022476337,0.00269716,0.000899053,0.08001576,0.067429011,0.908943071,0.00269716
0.014408358,0.011018156,0,0.051700578,0,0.860263714,0.002542651
0.016678889,0.012754444,0,0.059847778,0,0.995827778,0.002943333
0.016255072,0.012430349,0,0.058327023,0,0.97052341,0.002868542
0.016149908,0.01234993,0,0.057949671,0,0.964244534,0.002849984
0.015294398,0.011695716,0,0.054879899,0,0.913165527,0.002699011
0.014530876,0.022704493,0,0.069929839,0.090817972,0.917261518,0.002724539
0.01354003,0.021156297,0,0.065161394,0.084625187,0.854714386,0.002538756
0.015677697,0.024496401,0,0.075448916,0.097985605,0.989654614,0.002939568
0.014810243,0.023141005,0,0.071274295,0.092564019,0.934896597,0.002776921
0.015291239,0.023892561,0,0.073589089,0.095570246,0.965259482,0.002867107
0.015181508,0.023721107,0,0.073061008,0.094884426,0.958332703,0.002846533
0.016695724,0.017677825,0,0.063836591,0.030445144,0.994868725,0.002946304
0.015455261,0.016364394,0,0.059093644,0.028183123,0.92095172,0.002727399
0.014398184,0.015245136,0,0.055051879,0.026255512,0.857962367,0.002540856
0.016276698,0.017234151,0,0.062234434,0.029681038,0.969899723,0.002872359
0.015769211,0.016696811,0,0.06029404,0.028755619,0.939659428,0.002782802
0.016153327,0.017103523,0,0.061762722,0.029456068,0.962548271,0.002850587
0.016347533,0.009081963,0.000908196,0.080829466,0.069022915,0.917278213,0.002724589
0.015223884,0.008457713,0.000845771,0.075273649,0.064278622,0.85422905,0.002537314
0.016169375,0.008982986,0.000898299,0.079948577,0.068270695,0.907281599,0.002694896
0.016652296,0.009251275,0.000925128,0.08233635,0.070309692,0.934378806,0.002775383
0.017213946,0.009563303,0.00095633,0.0851134,0.072681106,0.96589364,0.002868991
0.01755801,0.00975445,0.000975445,0.086814604,0.074133819,0.985199433,0.002926335
0.023767722,0.012732708,0.003395389,0.067907777,0.041593513,0.858184528,0.001697694
0.025499729,0.013660569,0.003642818,0.072856369,0.044624526,0.920722361,0.001821409
0.027100565,0.01451816,0.003871509,0.077430186,0.047425989,0.978523975,0.001935755
0.025990483,0.013923473,0.003712926,0.074258522,0.045483345,0.938442074,0.001856463
0.026829038,0.014372699,0.00383272,0.076654394,0.046950816,0.968719901,0.00191636
0.027358581,0.014656383,0.003908369,0.078167374,0.047877516,0.987840183,0.001954184
0.02631935,0.018151276,0,0.064437028,0.034487424,0.920269674,0.002722691
0.026802131,0.018484228,0,0.065619011,0.035120034,0.937150375,0.002772634
0.028010675,0.019317707,0,0.068577858,0.036703642,0.979407723,0.002897656
0.027719447,0.01911686,0,0.067864852,0.036322033,0.969224785,0.002867529
0.024514018,0.01690622,0,0.060017079,0.032121817,0.857145332,0.002535933
0.025530821,0.01094178,0.00182363,0.069297942,0.021883561,0.921844988,0.002735445
0.027538275,0.011802118,0.00196702,0.074746745,0.023604235,0.994328415,0.002950529
0.027593306,0.011825702,0.00197095,0.074896116,0.023651405,0.996315433,0.002956426
0.026024372,0.011153302,0.001858884,0.07063758,0.022306604,0.939665703,0.002788326
0.027107542,0.011617518,0.001936253,0.073577614,0.023235036,0.978775893,0.00290438
0.023788985,0.010195279,0.001699213,0.064570103,0.020390559,0.85895229,0.00254882
0.027391422,0.011739181,0.00195653,0.074348147,0.023478362,0.989026003,0.002934795
0.028411281,0.008817294,0,0.068578955,0.017634588,0.994394843,0.002939098
0.028473223,0.008836518,0,0.06872847,0.017673035,0.996562816,0.002945506
0.026802494,0.008318015,0,0.064695676,0.016636031,0.938087297,0.002772672
0.024509561,0.007606415,0,0.059161009,0.015212831,0.857834627,0.002535472
0.027714511,0.008601055,0,0.066897095,0.01720211,0.970007874,0.002867018
0.028260309,0.008770441,0,0.06821454,0.017540882,0.989110824,0.00292348
0.028495976,0.015721918,0,0.068783389,0.006878339,0.994411286,0.00294786
0.027450021,0.015144839,0,0.066258671,0.006625867,0.957911075,0.002839657
0.026873565,0.014826795,0,0.064867227,0.006486723,0.937794766,0.002780024
0.024563872,0.013552481,0,0.059292105,0.005929211,0.857194439,0.00254109
0.027793108,0.015334129,0,0.067086813,0.006708681,0.969883643,0.002875149
0.02203947,0.008476719,0.000847672,0.074595128,0.038992908,0.855300957,0.002543016
0.025573506,0.009835964,0.000983596,0.086556483,0.045245434,0.99244876,0.002950789
0.023447551,0.009018289,0.000901829,0.079360942,0.041484129,0.909945345,0.002705487
0.024924025,0.009586164,0.000958616,0.08435824,0.044096353,0.967243908,0.002875849
0.024740527,0.009515587,0.000951559,0.083737169,0.043771702,0.960122768,0.002854676
0.025631495,0.009858267,0.000985827,0.086752752,0.045348029,0.994699168,0.00295748
0.022053625,0.011875029,0.000848216,0.070401957,0.02799114,0.855850301,0.002544649
0.025595629,0.013782262,0.000984447,0.081709123,0.03248676,0.993307292,0.002953342
0.023464599,0.012634784,0.000902485,0.07490622,0.029781991,0.910606935,0.002707454
0.024944504,0.013431656,0.000959404,0.079630531,0.031660332,0.968038624,0.002878212
0.024760556,0.013332607,0.000952329,0.079043314,0.03142686,0.960900046,0.002856987
0.025653769,0.013813568,0.000986683,0.081894723,0.032560552,0.995563558,0.00296005
0.022977164,0.015318109,0,0.04765634,0.02382817,0.85696312,0.002553018
0.025069201,0.016712801,0,0.051995381,0.02599769,0.934988363,0.002785467
0.025819573,0.017213049,0,0.053551707,0.026775854,0.962974453,0.002868841
0.024452063,0.016301376,0,0.050715391,0.025357695,0.911971403,0.002716896
0.026291825,0.017527883,0,0.054531192,0.027265596,0.980587684,0.002921314
0.02599732,0.017331546,0,0.053920367,0.026960183,0.969603735,0.002888591
0.022959247,0.01020411,0.000850342,0.054421918,0.01020411,0.857145214,0.002551027
0.025045936,0.011131527,0.000927627,0.059368145,0.011131527,0.935048282,0.002782882
0.026264991,0.011673329,0.000972777,0.062257755,0.011673329,0.980559647,0.002918332
0.024430473,0.010857988,0.000904832,0.057909269,0.010857988,0.91207099,0.002714497
0.025971376,0.011542834,0.000961903,0.061561781,0.011542834,0.969598046,0.002885708
0.025794158,0.01146407,0.000955339,0.061141707,0.01146407,0.962981892,0.002866018
0.024643001,0.012321501,0.000947808,0.082459273,0.031277655,0.956338008,0.002843423
0.024034106,0.012017053,0.000924389,0.080421815,0.030504826,0.932708174,0.002773166
0.025196529,0.012598264,0.000969097,0.084311462,0.03198021,0.977819141,0.002907292
0.024753228,0.012376614,0.000952047,0.082828107,0.031417558,0.960615637,0.002856142
0.023458362,0.011729181,0.000902245,0.078495287,0.029774074,0.910364876,0.002706734
0.025201969,0.012600985,0.000969307,0.084329666,0.031987115,0.978030262,0.00290792
0.022059826,0.005090729,0.002545365,0.071270208,0.028847465,0.856939405,0.00169691
0.023682074,0.005465094,0.002732547,0.076511315,0.030968866,0.919957483,0.001821698
0.022929841,0.005944774,0.008492534,0.067091015,0.029723868,0.856896638,0.000849253
0.024619603,0.00638286,0.009118371,0.072035134,0.0319143,0.920043676,0.000911837
0.025109038,0.006509751,0.009299644,0.073467184,0.032548753,0.938334037,0.000929964
0.026182098,0.006787951,0.009697073,0.076606879,0.033939756,0.978434692,0.000969707
0.025628936,0.006644539,0.009492199,0.074988368,0.033222695,0.957762831,0.00094922
0.025891819,0.006712694,0.009589563,0.075757545,0.033563469,0.96758687,0.000958956
0.026221231,0.003884627,0.00874041,0.087404102,0.024278917,0.977954787,0.000971157
0.02464488,0.003651093,0.00821496,0.0821496,0.022819333,0.919162752,0.000912773
0.025138986,0.003724294,0.008379662,0.083796619,0.023276839,0.93759106,0.000931074
0.02594101,0.003843113,0.008647003,0.086470034,0.024019454,0.967503599,0.000960778
0.025770821,0.003817899,0.008590274,0.085902736,0.023861871,0.961156168,0.000954475
0.022956743,0.003400999,0.007652248,0.076522478,0.021256244,0.856201506,0.00085025
0.023598636,0.009439454,0,0.047197271,0.003775782,0.95904855,0.002831836
0.021124055,0.008449622,0,0.042248111,0.003379849,0.858481611,0.002534887
0.024093959,0.009637583,0,0.048187917,0.003855033,0.979178475,0.002891275
0.022463929,0.008985571,0,0.044927857,0.003594229,0.912934061,0.002695671
0.02312612,0.009250448,0,0.04625224,0.003700179,0.939845513,0.002775134
0.024203302,0.009681321,0,0.048406603,0.003872528,0.983622175,0.002904396
0.023738483,0.009495393,0,0.047476965,0.003798157,0.964731935,0.002848618
0.02179183,0.02179183,0,0.055387568,0.00635595,0.922520807,0.002723979
0.020272981,0.020272981,0,0.051527161,0.005912953,0.85822288,0.002534123
0.021549978,0.021549978,0,0.054772862,0.00628541,0.912282417,0.002693747
0.022188833,0.022188833,0,0.056396617,0.006471743,0.939327256,0.002773604
0.023218236,0.023218236,0,0.059013016,0.006771985,0.98290532,0.002902279
0.023126448,0.023126448,0,0.058779723,0.006745214,0.97901965,0.002890806
0.023564263,0.023564263,0,0.059892502,0.00687291,0.997553806,0.002945533
0.022766525,0.022766525,0,0.057864917,0.006640236,0.963782877,0.002845816
0.019953361,0.003627884,0.002720913,0.049883402,0.040813693,0.922389458,0.001813942
0.018560396,0.003374617,0.002530963,0.046400989,0.037964446,0.857996476,0.001687309
0.021160018,0.003847276,0.002885457,0.052900046,0.043281856,0.978169935,0.001923638
0.019733665,0.003587939,0.002690954,0.049334163,0.040364315,0.912233514,0.00179397
0.021255658,0.003864665,0.002898499,0.053139144,0.043477482,0.982591089,0.001932333
0.020313249,0.003693318,0.002769989,0.050783123,0.041549828,0.939026103,0.001846659
0.01895946,0.02527928,0,0.037016088,0,0.924499379,0.002708494
0.017648951,0.023531935,0,0.034457476,0,0.860596469,0.002521279
0.019684416,0.026245888,0,0.03843148,0,0.959849635,0.002812059
0.019295697,0.025727596,0,0.037672552,0,0.940894957,0.002756528
0.020090455,0.026787274,0,0.039224222,0,0.979648862,0.002870065
0.020478288,0.027304384,0,0.039981419,0,0.998560321,0.00292547
0.019796015,0.026394687,0,0.038649363,0,0.965291415,0.002828002
0.020463462,0.027284616,0,0.039952473,0,0.997837375,0.002923352
0.020255805,0.020255805,0,0.052480949,0,0.940053499,0.002762155
0.020665584,0.020665584,0,0.053542651,0,0.959070986,0.002818034
0.021093732,0.021093732,0,0.054651943,0,0.97894094,0.002876418
0.018520937,0.018520937,0,0.047986065,0,0.85953987,0.002525582
0.02115299,0.02115299,0,0.054805475,0,0.981691049,0.002884499
0.020783249,0.020783249,0,0.053847508,0,0.964531679,0.002834079
0.019549527,0.009349774,0,0.040799012,0,0.860179179,0.002549938
0.02098711,0.010037313,0,0.043799185,0,0.923432825,0.002737449
0.021397064,0.010233379,0,0.044654743,0,0.941470831,0.002790921
0.022291107,0.010660964,0,0.046520571,0,0.980808705,0.002907536
0.020754374,0.009926005,0,0.043313477,0,0.913192471,0.002707092
0.022117721,0.007656134,0,0.037429989,0,0.860039072,0.002552045
0.024211928,0.008381052,0,0.040974032,0,0.941471504,0.002793684
0.025225716,0.008731979,0,0.042689674,0,0.980892284,0.00291066
0.023483314,0.008128839,0,0.039740992,0,0.913139618,0.002709613
0.025260686,0.008744083,0,0.042748852,0,0.982252041,0.002914694
0.025659195,0.008882029,0,0.043423253,0,0.997747925,0.002960676
0.030223154,0.004722368,0,0.027389733,0,0.958640656,0.002833421
0.028816816,0.004502627,0,0.026115239,0,0.914033372,0.002701576
0.031422283,0.004909732,0,0.028476444,0,0.996675529,0.002945839
0.030940852,0.004834508,0,0.028040147,0,0.981405142,0.002900705
0.031468815,0.004917002,0,0.028518614,0,0.998151473,0.002950201
0.031494579,0.004921028,0,0.028541962,0,0.99896867,0.002952617
0.029705369,0.004641464,0,0.02692049,0,0.942217161,0.002784878
0.022017244,0.019476793,0,0.060970829,0.004234085,0.85697888,0.002540451
0.024600348,0.021761846,0,0.068124041,0.004730836,0.957521237,0.002838502
0.025133317,0.022233319,0,0.069599956,0.00483333,0.978266044,0.002899998
0.025559793,0.022610586,0,0.070780965,0.004915345,0.99486579,0.002949207
0.02340724,0.020706405,0,0.06482005,0.004501392,0.911081814,0.002700835
0.024103874,0.021322658,0,0.06674919,0.00463536,0.938196951,0.002781216
0.02200027,0.023692598,0,0.06007766,0.002538493,0.857164361,0.002538493
0.024068031,0.025919418,0,0.065724238,0.00277708,0.937727511,0.00277708
0.0251469,0.027081277,0,0.068670381,0.002901565,0.979761908,0.002901565
0.023378472,0.025176816,0,0.063841211,0.002697516,0.910861224,0.002697516
0.025162421,0.027097991,0,0.068712764,0.002903356,0.980366614,0.002903356
0.025529723,0.027493547,0,0.069715781,0.002945737,0.994677268,0.002945737
0.022129041,0.006808936,0,0.030640211,0.005106702,0.860479259,0.002553351
0.024661408,0.007588126,0,0.034146565,0.005691094,0.958949373,0.002845547
0.023511873,0.007234422,0,0.0325549,0.005425817,0.914250122,0.002712908
0.025652875,0.007893192,0,0.035519366,0.005919894,0.997502195,0.002959947
0.025270221,0.007775453,0,0.034989537,0.00583159,0.982622835,0.002915795
0.03033464,0.01137549,0,0.02275098,0.004739788,0.958385045,0.002843873
0.028913404,0.010842526,0,0.021685053,0.004517719,0.913482847,0.002710632
0.031060503,0.011647689,0,0.023295377,0.004853204,0.981317759,0.002911922
0.031573178,0.011839942,0,0.023679883,0.004933309,0.997515077,0.002959985
0.031103598,0.011663849,0,0.023327698,0.004859937,0.982679289,0.002915962
0.031594721,0.01184802,0,0.023696041,0.004936675,0.998195723,0.002962005
0.027967382,0.009322461,0,0.016949929,0.001694993,0.858513888,0.002542489
0.031216502,0.010405501,0,0.018919092,0.001891909,0.958252024,0.002837864
0.031930374,0.010643458,0,0.019351742,0.001935174,0.980165713,0.002902761
0.029723733,0.009907911,0,0.018014384,0.001801438,0.912428532,0.002702158
0.030626643,0.010208881,0,0.018561602,0.00185616,0.940145123,0.00278424
0.032488129,0.010829376,0,0.019689775,0.001968978,0.997287119,0.002953466
0.012424511,0.026760486,0.000955732,0.072635605,0.054476704,0.955731648,0.002867195
0.01195813,0.025755971,0.000919856,0.069909065,0.052431799,0.919856123,0.002759568
0.012185047,0.026244717,0.000937311,0.07123566,0.053426745,0.93731132,0.002811934
0.0126921,0.027336831,0.000976315,0.074199971,0.055649978,0.97631541,0.002928946
0.012720607,0.02739823,0.000978508,0.074366625,0.055774969,0.978508226,0.002935525
0.012925136,0.027838755,0.000994241,0.075562336,0.056671752,0.994241264,0.002982724
0.012934762,0.027859487,0.000994982,0.075618608,0.056713956,0.994981681,0.002984945
0.015375569,0.016229767,0,0.056377086,0.028188543,0.855906666,0.002562595
0.016536497,0.017455192,0,0.060633823,0.030316912,0.920531683,0.002756083
0.017182234,0.018136803,0,0.063001525,0.031500762,0.956477694,0.002863706
0.016352716,0.0172612,0,0.059959958,0.029979979,0.910301175,0.002725453
0.01685149,0.017787684,0,0.061788795,0.030894398,0.938066259,0.002808582
0.017570163,0.018546284,0,0.064423932,0.032211966,0.978072429,0.002928361
0.012683787,0.010871817,0,0.07247878,0.064324917,0.920480508,0.002717954
0.011817708,0.010129464,0,0.067529759,0.059932661,0.857627936,0.002532366
0.013665137,0.011712975,0,0.078086499,0.069301768,0.991698543,0.002928244
0.013450346,0.011528868,0,0.076859117,0.068212467,0.97611079,0.002882217
0.012918953,0.011073388,0,0.073822589,0.065517548,0.937546877,0.002768347
0.01324041,0.011348923,0,0.075659484,0.067147792,0.96087545,0.002837231
0.009938785,0.009938785,0.001807052,0.088545543,0.090352595,0.917078841,0.002710578
0.009263591,0.009263591,0.001684289,0.082530172,0.084214461,0.854776777,0.002526434
0.010454338,0.010454338,0.001900789,0.093138643,0.095039432,0.964650234,0.002851183
